Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2018,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,"(43.65595011300047, -71.50036091999965)",33,RACE03,AGEADJPREV,DISTYPE,VISDIS,,
2018,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,4.0,4.0,,,3.6,4.3,976,379596,Disability Type,Vision Disability,,,DISEST,VETIND,,89,VET2,AGEADJPREV,DISTYPE,VISDIS,,
2018,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,8.6,8.6,,,7.5,9.9,220,173813,Disability Type,Cognitive Disability,,,DISEST,AGEIND,"(38.843840757000464, -106.13361092099967)",08,AGE01,PREV,DISTYPE,COGDIS,,
2018,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,,84,RACE06,AGEADJPREV,DISTYPE,COGDIS,,
2018,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,73.7,73.7,,,67.5,79.0,295,132041,Disability Status,No Disability,,,DISEST,RACEIND,,87,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2018,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,3.1,3.1,,,2.5,3.9,125,81751,Disability Type,Mobility Disability,,,DISEST,AGEIND,"(47.52227862900048, -120.47001078999972)",53,AGE01,PREV,DISTYPE,MOBDIS,,
2018,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,"(38.89037138500049, -77.03196112699965)",11,RACE05,AGEADJPREV,DISTYPE,VISDIS,,
2018,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,11.5,11.5,,,9.2,14.4,93,45578,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(47.52227862900048, -120.47001078999972)",53,RACE03,AGEADJPREV,DISTYPE,MOBDIS,,
2018,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,16.5,16.5,,,15.1,17.9,1065,327792,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(34.74865012400045, -92.27449074299966)",05,RACE01,AGEADJPREV,DISTYPE,MOBDIS,,
2018,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,6.0,6.0,,,4.4,8.2,55,56536,Disability Type,Hearing Disability,,,DISEST,RACEIND,"(44.6613195430005, -84.71439026999968)",26,RACE02,AGEADJPREV,DISTYPE,HEARDIS,,
2018,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,"(32.84057112200048, -86.63186076199969)",01,RACE06,AGEADJPREV,DISTYPE,COGDIS,,
2018,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,48.7,48.7,,,46.1,51.2,1350,501440,Disability Status,Any Disability,,,DISEST,AGEIND,"(38.635790776000476, -92.56630005299968)",29,AGE03,PREV,DISSTAT,DISABL,,
2018,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,10.9,10.9,,,10.0,11.8,1776,2080835,Disability Type,Cognitive Disability,,,DISEST,SEXIND,,88,SEX02,AGEADJPREV,DISTYPE,COGDIS,,
2018,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,17.7,17.7,,,12.0,25.3,30,38748,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(39.493240390000494, -117.07184056399967)",32,RACE02,AGEADJPREV,DISTYPE,MOBDIS,,
2018,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,"(38.89037138500049, -77.03196112699965)",11,RACE05,AGEADJPREV,DISTYPE,COGDIS,,
2018,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,"(46.35564873600049, -94.79420050299967)",27,RACE06,AGEADJPREV,DISTYPE,COGDIS,,
2018,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,3.8,3.8,,,3.4,4.3,1002,463794,Disability Type,Vision Disability,,,DISEST,SEXIND,,82,SEX01,AGEADJPREV,DISTYPE,VISDIS,,
2018,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(42.46940091300047, -93.81649055599968)",19,RACE07,AGEADJPREV,DISTYPE,INDDIS,,
2018,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,9.6,9.6,,,7.9,11.7,216,26267,Disability Type,Cognitive Disability,,,DISEST,SEXIND,"(47.47531977900047, -100.11842104899966)",38,SEX02,AGEADJPREV,DISTYPE,COGDIS,,
2018,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,5.3,5.3,,,5.1,5.4,28224,12502800,Disability Type,Hearing Disability,,,DISEST,VETIND,,59,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2018,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,8.0,8.0,,,6.1,10.3,86,32098,Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(43.682630005000476, -114.3637300419997)",16,AGE02,PREV,DISTYPE,INDDIS,,
2018,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,"(38.89037138500049, -77.03196112699965)",11,RACE06,AGEADJPREV,DISSTAT,DISABL,,
2018,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,13.8,13.8,,,12.4,15.3,663,62559,Disability Type,Mobility Disability,,,DISEST,AGEIND,"(41.6410409880005, -99.36572062299967)",31,AGE02,PREV,DISTYPE,MOBDIS,,
2018,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,4.9,4.9,,,4.1,5.8,148,65855,Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(38.843840757000464, -106.13361092099967)",08,AGE02,PREV,DISTYPE,INDDIS,,
2018,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(39.766910452000445, -86.14996019399968)",18,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2018,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,25.1,25.1,,,22.8,27.6,900,111755,Disability Status,Any Disability,,,DISEST,SEXIND,"(47.06652897200047, -109.42442064499971)",30,SEX02,AGEADJPREV,DISSTAT,DISABL,,
2018,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(39.008830667000495, -75.57774116799965)",10,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2018,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,3.8,3.8,,,2.6,5.5,41,10641,Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(47.47531977900047, -100.11842104899966)",38,AGE01,PREV,DISTYPE,INDDIS,,
2018,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,18.4,18.4,,,16.8,20.2,488,139977,Disability Type,Mobility Disability,,,DISEST,AGEIND,"(38.843840757000464, -106.13361092099967)",08,AGE03,PREV,DISTYPE,MOBDIS,,
2018,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,24.3,24.3,,,15.2,36.5,46,3254,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(41.6410409880005, -99.36572062299967)",31,RACE07,AGEADJPREV,DISTYPE,MOBDIS,,
2018,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,22.2,22.2,,,20.6,23.9,1280,110809,Disability Status,Any Disability,,,DISEST,VETIND,"(47.47531977900047, -100.11842104899966)",38,VET2,AGEADJPREV,DISSTAT,DISABL,,
2018,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,,86,RACE05,AGEADJPREV,DISTYPE,SELFDIS,,
2018,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,"(31.827240407000488, -99.42677020599967)",48,RACE06,AGEADJPREV,DISTYPE,COGDIS,,
2018,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,17.0,17.0,,,11.5,24.5,38,10111,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(39.766910452000445, -86.14996019399968)",18,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2018,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,32.2,32.2,,,27.0,37.9,128,13988,Disability Status,Any Disability,,,DISEST,RACEIND,"(39.008830667000495, -75.57774116799965)",10,RACE03,AGEADJPREV,DISSTAT,DISABL,,
2018,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,11.4,11.4,,,8.8,14.5,92,9659,Disability Type,Cognitive Disability,,,DISEST,AGEIND,"(64.84507995700051, -147.72205903599973)",02,AGE03,PREV,DISTYPE,COGDIS,,
2018,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,5.1,5.1,,,3.8,6.6,105,33084,Disability Type,Independent Living Disability,,,DISEST,SEXIND,"(43.682630005000476, -114.3637300419997)",16,SEX01,AGEADJPREV,DISTYPE,INDDIS,,
2018,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,13.1,13.1,,,8.6,19.6,33,15258,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(37.54268067400045, -78.45789046299967)",51,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2018,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,7.2,7.2,,,6.4,7.9,645,214813,Disability Type,Hearing Disability,,,DISEST,SEXIND,"(47.52227862900048, -120.47001078999972)",53,SEX01,AGEADJPREV,DISTYPE,HEARDIS,,
2018,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,"(43.23554134300048, -108.10983035299967)",56,RACE07,AGEADJPREV,DISTYPE,HEARDIS,,
2018,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,14.0,14.0,,,11.7,16.6,398,29157,Disability Type,Mobility Disability,,,DISEST,AGEIND,"(44.353130053000484, -100.3735306369997)",46,AGE02,PREV,DISTYPE,MOBDIS,,
2018,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,6.0,6.0,,,5.3,6.8,623,298777,Disability Type,Independent Living Disability,,,DISEST,AGEIND,,80,AGE01,PREV,DISTYPE,INDDIS,,
2018,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,57.1,57.1,,,53.9,60.3,986,416928,Disability Status,No Disability,,,DISEST,AGEIND,"(44.56744942400047, -120.15503132599969)",41,AGE03,PREV,DISSTAT,NODIS,,
2018,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(32.745510099000455, -89.53803082499968)",28,RACE07,AGEADJPREV,DISTYPE,INDDIS,,
2018,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,77.7,77.7,,,76.6,78.8,14373,4232699,Disability Status,No Disability,,,DISEST,SEXIND,,80,SEX01,AGEADJPREV,DISSTAT,NODIS,,
2018,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,12.2,12.2,,,9.1,16.2,336,23725,Disability Type,Hearing Disability,,,DISEST,VETIND,"(45.254228894000505, -68.98503133599962)",23,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2018,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,1.6,1.6,,,1.3,2.0,109,23109,Disability Type,Self-care Disability,,,DISEST,SEXIND,"(42.46940091300047, -93.81649055599968)",19,SEX02,AGEADJPREV,DISTYPE,SELFDIS,,
2018,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,7.4,7.4,,,6.4,8.5,441,51191,Disability Type,Cognitive Disability,,,DISEST,SEXIND,"(41.6410409880005, -99.36572062299967)",31,SEX01,AGEADJPREV,DISTYPE,COGDIS,,
